city,lat,lon,name,url,review_score,desc
Strasbourg,48.597005995528,7.779619184656,Appartement dans une grange rénovée,https://www.booking.com/hotel/fr/appartement-dans-une-grange-renovee.fr.html?aid=304142&label=gen173bo-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAK86tTLBsACAdICJDMwZjA0YjU1LTQ1MDUtNDA5NS05NmRlLTE3ZDM1ZTg4MjM0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=bayesian_review_score&srpvid=00c594de162a044f&srepoch=1769289030&from=searchresults,9.7,"L’hébergement Appartement dans une grange rénovée se trouve à Strasbourg dans ce quartier : Quartier Européen - Orangerie. Il vous accueille à respectivement 2,3 km, 2,4 km et 2,4 km de ces lieux d’intérêt : Église Saint-Paul de Strasbourg, Parc du Château de Pourtalès et Jardin botanique de l'Université de Strasbourg. Doté d’un parking privé gratuit, cet hébergement est installé à respectivement 1,1 km et 1,3 km de : Parlement européen et Parc des expositions de Strasbourg.

Bénéficiant d’une connexion Wi-Fi gratuite, cet appartement de 2 chambres propose une télévision à écran plat ainsi qu’une cuisine avec un réfrigérateur et un lave-vaisselle. Des serviettes et du linge de lit sont disponibles.

Vous séjournerez à respectivement 3,2 km et 3,8 km de ces lieux d’intérêt : Cathédrale Notre-Dame de Strasbourg et Musée historique de Strasbourg. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 15 km."
Strasbourg,48.5959799,7.7177776,chez Paul WILMOUTH,https://www.booking.com/hotel/fr/appartement-2p-neuf-4-personnes.fr.html?aid=304142&label=gen173bo-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAK86tTLBsACAdICJDMwZjA0YjU1LTQ1MDUtNDA5NS05NmRlLTE3ZDM1ZTg4MjM0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=bayesian_review_score&srpvid=00c594de162a044f&srepoch=1769289030&from=searchresults,9.7,"Offrant une vue sur le jardin, l’hébergement chez Paul WILMOUTH possède un balcon, à environ 3,5 km de ce lieu d’intérêt : La Petite France. Cet hébergement est installé à 2,9 km de : Zénith de Strasbourg. Vous pourrez profiter d'un parking privé disponible sur place et d'une connexion Wi-Fi gratuite.

Cet appartement comprend une terrasse, 1 chambre, un salon et une cuisine bien équipée. Une télévision à écran plat est à disposition.

Un petit-déjeuner buffet, continental ou végétalien est servi sur place.

Vous séjournerez à respectivement 4,2 km et 4,7 km de ces lieux d’intérêt : Église Saint-Paul de Strasbourg et Jardin botanique de l'Université de Strasbourg. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 14 km."
Strasbourg,48.57934881136194,7.751557230949402,Cour du Corbeau Hotel Strasbourg - MGallery Collection,https://www.booking.com/hotel/fr/cour-du-corbeau.fr.html?aid=304142&label=gen173bo-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAK86tTLBsACAdICJDMwZjA0YjU1LTQ1MDUtNDA5NS05NmRlLTE3ZDM1ZTg4MjM0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=bayesian_review_score&srpvid=00c594de162a044f&srepoch=1769289030&from_sustainable_property_sr=1&from=searchresults,9.3,"
- Les chambres Prestige disposent d’une superficie d’environ 37 m2 et sont spacieuses, offrant une pièce à vivre personnalisée idéale pour les familles.

- Chaque chambre comprend des détails tels qu’une télévision à écran plat.

- Les salles de bains comprennent une douche ou une baignoire.

- Un lit d’appoint est fourni sur demande."
Strasbourg,48.58431346089,7.7376008484789995,Relax And Go - Strasbourg Train Station,https://www.booking.com/hotel/fr/relax-amp-go-strasbourg-train-station.fr.html?aid=304142&label=gen173bo-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAK86tTLBsACAdICJDMwZjA0YjU1LTQ1MDUtNDA5NS05NmRlLTE3ZDM1ZTg4MjM0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=bayesian_review_score&srpvid=00c594de162a044f&srepoch=1769289030&from=searchresults,9.8,"L’hébergement Relax And Go - Strasbourg Train Station se situe à Strasbourg, à respectivement 600 mètres et 1,9 km de ces lieux d’intérêt : La Petite France et Église Saint-Paul de Strasbourg. Il propose une connexion Wi-Fi gratuite et la climatisation. Cet hébergement possède un service de concierge et est installé à 1,2 km de : Musée historique de Strasbourg.

Cet appartement comprend 2 chambres, une télévision à écran plat avec les chaînes du satellite, une cuisine équipée avec un réfrigérateur et un micro-ondes, un lave-linge, ainsi que 1 salle de bains avec une douche. Des serviettes et du linge de lit sont à disposition.

Vous séjournerez à respectivement 3 km et 1,1 km de ces lieux d’intérêt : Jardin botanique de l'Université de Strasbourg et Cathédrale Notre-Dame de Strasbourg. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 10 km."
Strasbourg,48.582199135512,7.740909448855,La météorite,https://www.booking.com/hotel/fr/la-meteorite-strasbourg.fr.html?aid=304142&label=gen173bo-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAK86tTLBsACAdICJDMwZjA0YjU1LTQ1MDUtNDA5NS05NmRlLTE3ZDM1ZTg4MjM0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=bayesian_review_score&srpvid=00c594de162a044f&srepoch=1769289030&from=searchresults,9.5,"Doté d’une connexion Wi-Fi gratuite, l’hébergement La météorite se situe dans le centre de Strasbourg, à respectivement quelques pas et 1 km de ces lieux d’intérêt : La Petite France et Musée historique de Strasbourg. Cet appartement est à respectivement 1,8 km et 3,5 km de : Église Saint-Paul de Strasbourg et Jardin botanique de l'Université de Strasbourg.

Cet appartement possède 1 chambre, une télévision à écran plat avec les chaînes du câble, une cuisine équipée avec un réfrigérateur et un four, ainsi que 1 salle de bains avec une douche. Cet hébergement met à votre disposition des serviettes et du linge de lit.

Vous séjournerez à respectivement 800 mètres et 3,8 km de ces lieux d’intérêt : Cathédrale Notre-Dame de Strasbourg et Parc des expositions de Strasbourg. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 10 km."
Strasbourg,48.577532,7.753643,Les Toits d'Austerlitz,https://www.booking.com/hotel/fr/les-toits-d-austerlitz.fr.html?aid=304142&label=gen173bo-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAK86tTLBsACAdICJDMwZjA0YjU1LTQ1MDUtNDA5NS05NmRlLTE3ZDM1ZTg4MjM0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=bayesian_review_score&srpvid=00c594de162a044f&srepoch=1769289030&from=searchresults,9.8,"L’hébergement Les Toits d'Austerlitz vous accueille à Strasbourg, à seulement 400 mètres de ce lieu d’intérêt : Musée historique de Strasbourg. Il propose une connexion Wi-Fi gratuite et parking privé gratuit. Cet hébergement avec climatisation est installé à 1,2 km de : Église Saint-Paul de Strasbourg.

Cet appartement comprend une télévision à écran plat. La cuisine est pourvue d’un réfrigérateur, d’un lave-vaisselle et d’un four. Elle est également dotée d’une machine à café et d’une bouilloire.

Vous séjournerez à proximité de ces lieux d’intérêt : Jardin botanique de l'Université de Strasbourg, La Petite France et Cathédrale Notre-Dame de Strasbourg. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 11 km."
Strasbourg,48.5817461,7.7490471,Suite privative 43m2 - Les tailleurs à 120m de la cathedrale,https://www.booking.com/hotel/fr/logement-chez-l-habitant-les-tailleurs.fr.html?aid=304142&label=gen173bo-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAK86tTLBsACAdICJDMwZjA0YjU1LTQ1MDUtNDA5NS05NmRlLTE3ZDM1ZTg4MjM0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=bayesian_review_score&srpvid=00c594de162a044f&srepoch=1769289030&from=searchresults,9.5,"Offrant une vue sur la ville et doté d’une connexion Wi-Fi gratuite, l’hébergement Suite privative 43m2 - Les tailleurs à 120m de la cathedrale se situe au cœur de Strasbourg, à respectivement 300 mètres et 700 mètres de ces lieux d’intérêt : Musée historique de Strasbourg et La Petite France. Cet appartement est à respectivement 4,6 km et 4,9 km de : Parc des expositions de Strasbourg et Parlement européen.

Cet appartement comprend une télévision à écran plat. La cuisine est pourvue d’un réfrigérateur, d’un lave-vaisselle et d’un micro-ondes. Elle est également dotée d’une machine à café et d’une bouilloire.

Vous séjournerez à proximité de ces lieux d’intérêt : Église Saint-Paul de Strasbourg, Jardin botanique de l'Université de Strasbourg et Cathédrale Notre-Dame de Strasbourg. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 11 km."
Strasbourg,48.585942,7.747235,Hôtel LÉONOR the place to live,https://www.booking.com/hotel/fr/leonor-the-place-to-live.fr.html?aid=304142&label=gen173bo-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAK86tTLBsACAdICJDMwZjA0YjU1LTQ1MDUtNDA5NS05NmRlLTE3ZDM1ZTg4MjM0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=bayesian_review_score&srpvid=00c594de162a044f&srepoch=1769289030&from_sustainable_property_sr=1&from=searchresults,9.3,"L’établissement Hôtel LÉONOR the place to live bénéficie d’un emplacement stratégique dans le centre de Strasbourg, à respectivement 900 mètres et 1,2 km de ces lieux d’intérêt : La Petite France et Église Saint-Paul de Strasbourg. Cet hôtel 4 étoiles propose un bar ainsi que des hébergements dotés de la climatisation, d’une connexion Wi-Fi gratuite et d’une salle de bains privative. Un parking privé est disponible sur place.

Tous les hébergements sont pourvus d’une machine à café. Les hébergements disposent d'articles de toilette gratuits, et certains comprennent également un coin salon. Vous profiterez d'une télévision à écran plat avec les chaînes du câble et d’un coffre-fort.

L’établissement Hôtel LÉONOR the place to live sert un petit-déjeuner buffet ou continental.

Cet établissement dispose d’une terrasse bien exposée.

Parlant allemand, anglais et français, le personnel de la réception ouverte 24h/24 pourra vous aider à planifier votre séjour.

Vous séjournerez à proximité de ces lieux d’intérêt : Cathédrale Notre-Dame de Strasbourg, Jardin botanique de l'Université de Strasbourg et Musée historique de Strasbourg. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 12 km."
Strasbourg,48.582077,7.749161,Carpe Diem Home - Au pied de la Cathédrale,https://www.booking.com/hotel/fr/carpe-diem-home.fr.html?aid=304142&label=gen173bo-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAK86tTLBsACAdICJDMwZjA0YjU1LTQ1MDUtNDA5NS05NmRlLTE3ZDM1ZTg4MjM0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=bayesian_review_score&srpvid=00c594de162a044f&srepoch=1769289030&from=searchresults,9.4,"Proposant des hébergements avec une cuisine, le Carpe Diem Home est installé à 1 minute à pied de la cathédrale de Strasbourg et à 700 mètres du quartier de la Petite France. Vous profiterez d’une connexion Wi-Fi gratuite.

Situés à un étage supérieur et accessibles par des escaliers, tous les logements possèdent un lave-vaisselle, un four, une machine à café, un micro-ondes et une bouilloire.

Vous rejoindrez le Parlement européen en 15 minutes de route, le musée alsacien à 450 mètres et l’aéroport international de Strasbourg-Entzheim à 12 km."
Strasbourg,48.5867365,7.74376140000004,LE LOFT 67,https://www.booking.com/hotel/fr/le-loft-67-strasbourg.fr.html?aid=304142&label=gen173bo-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAK86tTLBsACAdICJDMwZjA0YjU1LTQ1MDUtNDA5NS05NmRlLTE3ZDM1ZTg4MjM0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=bayesian_review_score&srpvid=00c594de162a044f&srepoch=1769289030&from=searchresults,9.7,"L’hébergement LE LOFT 67 vous accueille dans le centre de Strasbourg, à respectivement 900 mètres et 1,4 km de ces lieux d’intérêt : La Petite France et Église Saint-Paul de Strasbourg. Il offre une vue sur la ville. Une connexion Wi-Fi gratuite est mise à votre disposition dans tout l'hébergement et un parking privé est disponible sur place.

Cet appartement avec climatisation se compose de 2 chambres, d'un salon, d'une cuisine entièrement équipée avec un réfrigérateur et une machine à café, ainsi que de 2 salles de bains avec une douche et des articles de toilette gratuits. Des serviettes et du linge de lit sont à votre disposition.

Vous séjournerez à proximité de ces lieux d’intérêt : Cathédrale Notre-Dame de Strasbourg, Jardin botanique de l'Université de Strasbourg et Musée historique de Strasbourg. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 11 km. Un service de navette aéroport payant peut être assuré par l’établissement."
Strasbourg,48.5759907,7.7118427,"Le cocon d'Emma, terrasse, jardin et élégance dans maison de Maître",https://www.booking.com/hotel/fr/le-cocon-d-emma-strasbourg.fr.html?aid=304142&label=gen173bo-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAK86tTLBsACAdICJDMwZjA0YjU1LTQ1MDUtNDA5NS05NmRlLTE3ZDM1ZTg4MjM0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=bayesian_review_score&srpvid=00c594de162a044f&srepoch=1769289030&from=searchresults,9.9,"L’hébergement Le cocon d'Emma, terrasse, jardin et élégance dans maison de Maître vous accueille à Strasbourg, à 2,9 km de ce lieu d’intérêt : La Petite France. Il comprend un balcon, un jardin et une connexion Wi-Fi gratuite. Cet appartement possède un patio.

Disposant d’une terrasse et offrant une vue sur le jardin, cet appartement possède 2 chambres, un salon, une télévision à écran plat, une cuisine équipée avec un réfrigérateur et un lave-vaisselle, ainsi que 1 salle de bains avec une douche. Des serviettes et du linge de lit sont mis à votre disposition.

Cet établissement dispose d’un barbecue. Un service de location de vélos est assuré sur place.

Vous séjournerez à respectivement 3,6 km et 4,3 km de ces lieux d’intérêt : Musée historique de Strasbourg et Zénith de Strasbourg. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 8 km."
Strasbourg,48.570930102548,7.767835629007,Les Lodges des Forges,https://www.booking.com/hotel/fr/les-lodges-des-forges.fr.html?aid=304142&label=gen173bo-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuAK86tTLBsACAdICJDMwZjA0YjU1LTQ1MDUtNDA5NS05NmRlLTE3ZDM1ZTg4MjM0MdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=bayesian_review_score&srpvid=00c594de162a044f&srepoch=1769289030&from=searchresults,9.5,"L’établissement Les Lodges des Forges se situe à Strasbourg, à respectivement 2 km et 1,9 km de ces lieux d’intérêt : Musée historique de Strasbourg et Jardin botanique de l'Université de Strasbourg. Une connexion Wi-Fi gratuite est à disposition dans l’ensemble de ses locaux.

Les hébergements comprennent la climatisation et une télévision à écran plat. Vous bénéficierez d’une cuisine entièrement équipée avec un coin repas, ainsi que d’une salle de bains privative comportant une douche et un sèche-cheveux. Un réfrigérateur, un lave-vaisselle et un micro-ondes sont également à disposition, de même qu’une machine à café et une bouilloire.

Un service de location de vélos est assuré sur place.

Vous séjournerez à respectivement 3 km et 3,5 km de ces lieux d’intérêt : Église Saint-Paul de Strasbourg et Cathédrale Notre-Dame de Strasbourg. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 12 km."
Chateau du Haut Koenigsbourg,48.19374739215106,7.320177255294766,"Gîtes de la Maison Vigneronne, au Coeur de Ribeauvillé",https://www.booking.com/hotel/fr/gites-de-la-maison-vigneronne.fr.html?aid=304142&label=gen173bo-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuALl6tTLBsACAdICJDc1ZTAyZGI0LTYyYjMtNDI4Zi05MmE2LTlkYmE4ZWM5NDE5NdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=977b94f283b20d94&srepoch=1769289069&from=searchresults,9.7,"Proposant une connexion Wi-Fi gratuite, l’établissement Gîtes de la Maison Vigneronne, au Coeur de Ribeauvillé se trouve à Ribeauvillé, à respectivement 13 km et 14 km de ces lieux d’intérêt : Parc des expositions et des congrès de Colmar et Château du Haut-Kœnigsbourg.

Les hébergements sont dotés d’un patio et d’une télévision à écran plat. Leur salle de bains privative comprend une douche et un sèche-cheveux. Un réfrigérateur, un four et un micro-ondes sont également disponibles dans la cuisine, de même qu’une machine à café.

Si vous souhaitez découvrir la région, vous aurez la possibilité de pratiquer la randonnée, le ski et le vélo dans les environs.

Vous séjournerez à respectivement 16 km et 16 km de ces lieux d’intérêt : Maison des Têtes et Collégiale Saint-Martin. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 54 km."
Chateau du Haut Koenigsbourg,48.24136841049795,7.3822745418167415,Au Fief du Château,https://www.booking.com/hotel/fr/au-fief-du-chateau.fr.html?aid=304142&label=gen173bo-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuALl6tTLBsACAdICJDc1ZTAyZGI0LTYyYjMtNDI4Zi05MmE2LTlkYmE4ZWM5NDE5NdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=977b94f283b20d94&srepoch=1769289069&from=searchresults,9.2,"Situé à Orschwiller, l’établissement Au Fief du Château possède un jardin, une terrasse, un restaurant et un bar. Il vous accueille à respectivement 18 km, 21 km et 22 km de : Parc des expositions et des congrès de Colmar, Maison des Têtes et Collégiale Saint-Martin. Cet établissement non-fumeurs se situe à 10 km de : Château du Haut-Kœnigsbourg.

Tous les hébergements sont pourvus d’une télévision à écran plat avec les chaînes du câble, d’un bureau, d’une bouilloire, d’une douche, et d'un sèche-cheveux. Vous bénéficierez d’une salle de bains privative et d’une connexion Wi-Fi gratuite. Vous profiterez aussi d’une armoire.

L’établissement Au Fief du Château sert un petit-déjeuner buffet ou continental.

Lors de votre séjour, vous pourrez pratiquer diverses activités à Orschwiller et dans les environs, telles que le vélo.

Vous séjournerez à respectivement 25 km et 32 km de ces lieux d’intérêt : Gare de Colmar et Musée Würth. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 44 km."
Chateau du Haut Koenigsbourg,48.3360399,7.3576298,Gîte aux deux Hameaux,https://www.booking.com/hotel/fr/gite-aux-deux-hameaux.fr.html?aid=304142&label=gen173bo-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuALl6tTLBsACAdICJDc1ZTAyZGI0LTYyYjMtNDI4Zi05MmE2LTlkYmE4ZWM5NDE5NdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=977b94f283b20d94&srepoch=1769289069&from=searchresults,9.4,"Offrant une vue sur la montagne, l’hébergement Gîte aux deux Hameaux possède un jardin, un salon commun et une terrasse, à environ 21 km de ce lieu d’intérêt : Château du Haut-Kœnigsbourg. Doté d’un parking privé gratuit, cet hébergement est installé à respectivement 30 km et 32 km de : Musée Würth et Parc des expositions et des congrès de Colmar.

Cette maison de vacances compte 2 chambres, une cuisine avec un réfrigérateur et un lave-vaisselle, une télévision à écran plat, un coin salon, ainsi que 2 salles de bains comportant une douche.

Un petit-déjeuner continental est servi sur place.

Vous séjournerez à respectivement 35 km et 35 km de ces lieux d’intérêt : Maison des Têtes et Collégiale Saint-Martin. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 34 km."
Chateau du Haut Koenigsbourg,48.28412545401512,7.302055209875107,Hotel Elisabeth,https://www.booking.com/hotel/fr/elisabeth.fr.html?aid=304142&label=gen173bo-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuALl6tTLBsACAdICJDc1ZTAyZGI0LTYyYjMtNDI4Zi05MmE2LTlkYmE4ZWM5NDE5NdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=977b94f283b20d94&srepoch=1769289069&from=searchresults,8.3,"Situé à La Vancelle, l’établissement Hotel Elisabeth possède un jardin, une terrasse, un restaurant et un bar. Il vous accueille à respectivement 31 km, 34 km et 34 km de : Parc des expositions et des congrès de Colmar, Maison des Têtes et Collégiale Saint-Martin. Cet établissement non-fumeurs se situe à 12 km de : Château du Haut-Kœnigsbourg.

Tous les hébergements comportent une armoire. Vous profiterez d'un balcon, d'une salle de bains privative et d'une télévision à écran plat.

L’établissement Hotel Elisabeth sert un petit-déjeuner buffet ou continental.

Vous séjournerez à respectivement 38 km et 39 km de ces lieux d’intérêt : Gare de Colmar et Musée Würth. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 50 km."
Chateau du Haut Koenigsbourg,48.23312599358053,7.368507587627846,Chambre Le Hupsa Pfannala,https://www.booking.com/hotel/fr/le-hupsa-pfannala-saint-hippolyte.fr.html?aid=304142&label=gen173bo-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuALl6tTLBsACAdICJDc1ZTAyZGI0LTYyYjMtNDI4Zi05MmE2LTlkYmE4ZWM5NDE5NdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=977b94f283b20d94&srepoch=1769289069&from=searchresults,8.9,"Situé à Saint-Hippolyte, l’hébergement Chambre Le Hupsa Pfannala offre une vue sur la ville. Il comprend une terrasse, un restaurant, un bar et une connexion Wi-Fi gratuite. Cette chambre d'hôtes est à respectivement 7,1 km et 17 km de : Château du Haut-Kœnigsbourg et Parc des expositions et des congrès de Colmar.

Cette chambre d'hôtes comprend une télévision à écran plat. Des serviettes et du linge de lit sont à votre disposition.

Vous séjournerez à respectivement 20 km et 21 km de ces lieux d’intérêt : Maison des Têtes et Collégiale Saint-Martin. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 48 km."
Chateau du Haut Koenigsbourg,48.1494253,7.3202812,"Les Toits de Mittelwihr proche Colmar, Ribeauvillé",https://www.booking.com/hotel/fr/les-toits-de-mittelwihr-proche-colmar-ribeauville.fr.html?aid=304142&label=gen173bo-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuALl6tTLBsACAdICJDc1ZTAyZGI0LTYyYjMtNDI4Zi05MmE2LTlkYmE4ZWM5NDE5NdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=977b94f283b20d94&srepoch=1769289069&from=searchresults,9.5,"Situé à Mittelwihr, l’hébergement Les Toits de Mittelwihr proche Colmar, Ribeauvillé offre une vue sur la ville. Il possède un casino et une connexion Wi-Fi gratuite. Cet appartement possède un parking privé gratuit et se trouve dans une région où vous pourrez pratiquer des activités telles que la randonnée, le ski et le vélo.

Cet appartement comporte 2 chambres, une cuisine avec un réfrigérateur et un lave-vaisselle, ainsi que 1 salle de bains avec une douche, des articles de toilette gratuits et un lave-linge. Des serviettes et du linge de lit sont à disposition.

Vous séjournerez à respectivement 7,8 km et 11 km de ces lieux d’intérêt : Parc des expositions et des congrès de Colmar et Maison des Têtes. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 58 km."
Chateau du Haut Koenigsbourg,48.344675931524726,7.305613060643736,Les Chambres du Beau Regard,https://www.booking.com/hotel/fr/les-chambres-du-beau-regard.fr.html?aid=304142&label=gen173bo-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBmAICqAIBuALl6tTLBsACAdICJDc1ZTAyZGI0LTYyYjMtNDI4Zi05MmE2LTlkYmE4ZWM5NDE5NdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=977b94f283b20d94&srepoch=1769289069&from=searchresults,9.4,"L’établissement Les Chambres du Beau Regard se situe à 22 km de ce lieu d’intérêt : Château du Haut-Kœnigsbourg. Il possède un jardin, un salon commun et une cuisine commune pour votre confort. Il met gratuitement à votre disposition une connexion Wi-Fi et un parking privé.

L’établissement propose des hébergements avec vue sur la ville, une terrasse, un coin salon et une télévision à écran plat. Vous bénéficierez d’une kitchenette entièrement équipée avec un réfrigérateur et un micro-ondes, ainsi que d’une salle de bains privative avec une douche et des articles de toilette gratuits. Des serviettes et du linge de lit moyennant des frais supplémentaires.

Un petit-déjeuner continental est servi sur place.

Vous pourrez pratiquer la randonnée à proximité. Un service de location de vélos est également disponible.

Vous séjournerez à respectivement 33 km et 36 km de ces lieux d’intérêt : Parc des expositions et des congrès de Colmar et Maison des Têtes. L'aéroport le plus proche (Aéroport de Strasbourg Entzheim) est à 39 km."
